unique_code,violation_type,category,vehicle_age,belts,personal_injured,contributed_to_accident,property_damaged,vehicle_category,arrest_category
"""Code_40979""",3,14,12,1,0,0,0,1,1
"""Code_56876""",3,13,10,1,0,0,0,1,1
"""Code_39226""",3,15,22,1,0,0,0,1,1
"""Code_43341""",3,12,17,1,0,0,0,1,2
"""Code_62979""",3,5,15,1,0,0,0,1,1
"""Code_37814""",3,4,20,1,0,0,0,1,2
"""Code_44222""",3,6,12,1,0,0,1,3,1
"""Code_39151""",3,5,13,1,0,0,0,1,1
"""Code_49263""",3,1,17,1,0,0,0,1,1
"""Code_51552""",3,11,8,1,0,0,0,1,2
"""Code_61514""",3,13,17,1,0,0,0,1,1
"""Code_37307""",3,15,22,1,0,0,0,1,1
"""Code_68470""",3,13,11,1,0,0,0,1,1
"""Code_47011""",3,11,7,1,0,0,0,1,1
"""Code_41195""",3,4,12,1,0,0,0,1,1
"""Code_55955""",3,5,16,1,0,0,0,1,1
"""Code_58597""",3,13,8,1,0,0,0,1,1
"""Code_51291""",3,4,12,1,0,0,0,1,1
"""Code_63364""",3,13,15,1,0,0,0,1,1
"""Code_62044""",3,12,20,1,0,0,0,1,1
"""Code_69529""",3,5,18,1,0,0,0,1,1
"""Code_57207""",3,5,28,1,0,0,0,1,1
"""Code_68279""",3,15,18,1,0,0,0,1,1
"""Code_61522""",3,2,16,1,0,0,0,1,1
"""Code_45616""",3,15,22,1,0,0,0,1,1
"""Code_43837""",3,11,26,1,0,0,0,1,1
"""Code_42218""",3,2,20,1,0,0,0,1,1
"""Code_51915""",3,4,12,1,0,0,0,1,1
"""Code_52012""",3,4,19,1,0,0,0,1,2
"""Code_64511""",3,15,21,1,0,0,0,1,1
"""Code_58659""",3,13,21,1,0,0,0,1,1
"""Code_55311""",3,15,9,1,0,0,0,1,2
"""Code_37488""",3,5,11,1,0,0,0,1,1
"""Code_50078""",3,6,17,1,0,0,0,1,2
"""Code_45284""",3,6,19,1,0,0,0,1,1
"""Code_49688""",3,15,20,1,0,0,0,1,1
"""Code_38742""",3,6,15,1,0,0,0,1,1
"""Code_41238""",3,4,7,1,0,0,0,1,1
"""Code_37564""",3,12,11,1,0,0,0,1,1
"""Code_45476""",3,2,15,1,0,0,0,1,1
"""Code_40058""",3,6,14,1,0,0,0,1,1
"""Code_46165""",3,2,7,1,0,0,0,1,1
"""Code_41362""",3,1,20,1,0,0,0,1,1
"""Code_64197""",3,5,26,1,0,0,0,1,1
"""Code_68287""",3,15,20,1,0,0,0,1,1
"""Code_64410""",3,4,16,1,0,0,0,1,1
"""Code_60404""",3,2,22,1,0,0,0,1,1
"""Code_50636""",3,15,20,1,0,0,0,2,1
"""Code_70278""",3,4,22,1,0,0,0,1,1
"""Code_63589""",3,5,16,1,0,0,0,1,1
"""Code_59431""",3,5,23,1,0,0,0,1,1
"""Code_65428""",3,5,20,1,0,0,0,1,1
"""Code_60784""",3,4,20,1,0,0,0,1,1
"""Code_52419""",3,16,19,1,0,0,0,1,1
"""Code_59699""",3,15,13,1,0,0,0,1,1
"""Code_37005""",3,14,12,1,0,0,0,3,1
"""Code_45292""",3,15,28,1,0,0,0,1,1
"""Code_39834""",3,0,25,1,0,0,0,1,1
"""Code_46231""",3,15,9,1,0,0,0,1,1
"""Code_47682""",3,4,14,1,0,0,0,1,2
"""Code_60987""",3,6,33,1,0,0,0,1,1
"""Code_43245""",3,4,16,1,0,0,0,1,2
"""Code_68430""",3,15,18,1,0,0,0,2,1
"""Code_54127""",3,11,19,1,0,0,0,1,1
"""Code_66620""",3,2,19,1,0,0,0,1,1
"""Code_37680""",3,16,22,1,0,0,0,1,1
"""Code_50869""",3,4,9,1,0,0,0,1,1
"""Code_41801""",3,2,13,1,0,0,0,1,1
"""Code_57053""",3,15,25,1,0,0,0,1,1
"""Code_54862""",3,7,20,1,0,0,0,1,1
"""Code_69713""",3,12,24,1,0,0,0,2,1
"""Code_52689""",3,13,22,1,0,0,0,1,1
"""Code_69249""",3,15,19,1,0,0,0,1,1
"""Code_70335""",3,0,10,1,0,0,0,1,1
"""Code_37505""",3,15,7,1,0,0,0,1,1
"""Code_60080""",3,4,21,1,0,0,0,2,2
"""Code_66428""",3,5,13,1,0,0,0,1,1
"""Code_67381""",3,1,7,1,0,0,0,1,1
"""Code_48071""",3,2,12,1,0,0,0,1,1
"""Code_51124""",3,5,15,1,0,0,0,2,1
"""Code_58882""",3,12,26,1,0,0,0,1,1
"""Code_40943""",3,2,28,1,0,0,0,1,1
"""Code_38221""",3,6,24,1,0,0,0,1,1
"""Code_62291""",3,6,25,1,0,0,0,1,1
"""Code_61988""",3,5,17,1,0,0,0,1,1
"""Code_65613""",3,5,19,1,0,0,0,1,1
"""Code_40220""",3,13,17,1,0,0,0,1,1
"""Code_62640""",3,4,18,1,0,0,0,1,2
"""Code_69291""",3,4,18,1,0,0,0,4,2
"""Code_37491""",3,15,14,1,0,0,0,1,1
"""Code_55684""",3,4,29,1,0,0,0,1,1
"""Code_45704""",3,6,13,1,0,0,0,1,1
"""Code_43824""",3,15,17,1,0,0,0,1,1
"""Code_38327""",3,4,19,1,0,0,0,1,2
"""Code_67963""",3,13,19,1,0,0,0,1,1
"""Code_38301""",3,0,21,1,0,0,0,1,1
"""Code_45087""",3,1,27,1,0,0,0,1,1
"""Code_52580""",3,2,18,1,0,0,0,1,1
"""Code_40673""",3,15,29,1,0,0,0,1,1
"""Code_63226""",3,5,10,1,0,0,0,1,1
"""Code_70220""",3,4,9,1,0,0,0,1,1
"""Code_56266""",3,1,20,1,0,0,0,1,1
"""Code_40746""",3,15,9,1,0,0,0,1,1
"""Code_68047""",3,7,30,1,0,0,0,1,1
"""Code_56733""",3,13,23,1,0,0,0,1,1
"""Code_62875""",3,13,12,1,0,0,0,1,1
"""Code_54753""",3,4,12,1,0,0,0,1,2
"""Code_59691""",3,2,16,1,0,0,0,1,1
"""Code_49246""",3,4,10,1,0,0,0,1,2
"""Code_50549""",3,12,24,1,0,0,0,1,1
"""Code_43611""",3,5,8,1,0,0,0,1,1
"""Code_50060""",3,7,9,1,0,0,0,1,1
"""Code_67845""",3,4,10,1,0,0,0,1,2
"""Code_69147""",3,4,12,1,0,0,0,1,2
"""Code_36058""",3,4,12,1,0,0,0,1,2
"""Code_51250""",3,12,18,1,0,0,0,1,1
"""Code_41140""",3,10,21,1,0,0,0,2,1
"""Code_36792""",3,14,12,1,0,0,0,1,1
"""Code_66664""",3,6,22,1,0,0,0,1,1
"""Code_53475""",3,4,14,1,0,0,0,1,1
"""Code_55179""",3,2,16,1,0,0,0,1,1
"""Code_69505""",3,13,10,1,0,0,0,1,1
"""Code_38517""",3,15,9,1,0,0,0,1,1
"""Code_46540""",3,13,15,1,0,0,0,1,1
"""Code_43959""",3,13,28,1,0,0,0,1,1
"""Code_39723""",3,13,9,1,0,0,0,1,1
"""Code_53250""",3,6,25,1,0,0,0,1,1
"""Code_44077""",3,16,17,1,0,0,0,1,1
"""Code_68530""",3,11,19,1,0,0,0,1,1
"""Code_58534""",3,5,11,1,0,0,0,1,1
"""Code_67007""",3,2,20,1,0,0,0,1,1
"""Code_62638""",3,4,10,1,0,0,0,1,1
"""Code_70126""",3,1,24,1,0,0,0,1,1
"""Code_58028""",3,15,19,1,0,0,0,2,1
"""Code_69347""",3,0,25,1,0,0,0,1,1
"""Code_41354""",3,13,11,1,0,0,0,1,1
"""Code_68662""",3,10,20,1,0,0,0,2,1
"""Code_60357""",3,5,17,1,0,0,0,1,1
"""Code_38944""",3,2,20,1,0,0,0,1,1
"""Code_50893""",3,2,14,1,0,0,0,1,1
"""Code_43424""",3,5,8,1,0,0,0,1,1
"""Code_42419""",3,1,26,1,0,0,0,1,1
"""Code_37715""",3,4,14,1,0,0,0,3,2
"""Code_40911""",3,6,19,1,0,0,0,1,1
"""Code_50656""",3,13,22,1,0,0,0,1,1
"""Code_37530""",3,11,18,1,0,0,0,2,1
"""Code_43526""",3,2,15,1,0,0,0,1,1
"""Code_47066""",3,4,16,1,0,0,0,1,2
"""Code_36240""",3,10,18,1,0,0,0,1,1
"""Code_55835""",3,12,6,1,0,0,0,1,1
"""Code_41721""",3,7,13,1,0,0,0,1,2
"""Code_43467""",3,13,19,1,0,0,0,1,1
"""Code_65314""",3,2,10,1,0,0,0,3,1
"""Code_67087""",3,4,15,1,0,0,0,1,1
"""Code_40294""",3,7,28,1,0,0,0,1,1
"""Code_53564""",3,16,11,1,0,0,0,1,1
"""Code_52473""",3,15,22,1,0,0,0,1,1
"""Code_37765""",3,15,20,1,0,0,0,1,1
"""Code_47809""",3,15,14,1,0,0,0,1,1
"""Code_42089""",3,6,24,1,0,0,0,1,1
"""Code_68484""",3,7,21,1,0,0,0,2,1
"""Code_67577""",3,6,11,1,0,0,0,1,1
"""Code_43118""",3,10,18,1,0,0,0,1,1
"""Code_52775""",3,4,15,1,0,0,0,1,1
"""Code_61131""",3,15,18,1,0,0,0,1,1
"""Code_65848""",3,16,18,1,0,0,0,1,1
"""Code_69007""",3,4,19,1,0,0,0,1,1
"""Code_68719""",3,11,16,1,0,0,0,1,1
"""Code_64352""",3,4,15,1,0,0,0,1,2
"""Code_65806""",3,6,10,1,0,0,0,1,1
"""Code_62404""",3,2,8,1,0,0,0,1,1
"""Code_41157""",3,13,16,1,0,0,0,1,1
"""Code_44098""",3,6,19,1,0,0,0,1,1
"""Code_55512""",3,0,22,1,0,0,0,1,1
"""Code_45258""",3,13,9,1,0,0,0,1,1
"""Code_54468""",3,13,16,1,0,0,0,1,1
"""Code_62204""",3,5,13,1,0,0,0,1,3
"""Code_48500""",3,2,16,1,0,0,0,1,1
"""Code_36344""",3,5,21,1,0,0,0,3,1
"""Code_54992""",3,12,16,1,0,0,0,1,1
"""Code_65387""",3,15,10,1,0,0,0,7,1
"""Code_62618""",3,5,19,1,0,0,0,1,1
"""Code_50536""",3,12,16,1,0,0,0,1,1
"""Code_55959""",3,4,13,1,0,0,0,1,1
"""Code_69233""",3,4,20,1,0,0,0,1,2
"""Code_41491""",3,2,12,1,0,0,0,1,1
"""Code_50352""",3,5,24,1,0,0,0,1,1
"""Code_47084""",3,2,19,1,0,0,0,1,1
"""Code_62132""",3,2,24,1,0,0,0,1,1
"""Code_41229""",3,6,17,1,0,0,0,1,1
"""Code_46587""",3,4,12,1,0,0,0,1,1
"""Code_53809""",3,15,12,1,0,0,0,1,1
"""Code_37763""",3,7,18,1,0,0,0,1,1
"""Code_48439""",3,4,9,1,0,0,0,1,1
"""Code_48703""",3,5,26,1,0,0,0,1,1
"""Code_43432""",3,13,15,1,0,0,0,1,1
"""Code_50696""",3,12,11,1,0,0,0,1,2
"""Code_61987""",3,2,20,1,0,0,0,1,1
"""Code_42272""",3,15,13,1,0,0,0,1,1
"""Code_56020""",3,1,24,1,0,0,0,1,1
"""Code_57220""",3,13,19,1,0,0,0,1,1
"""Code_53598""",3,10,21,1,0,0,0,1,1
"""Code_51826""",3,4,11,1,0,0,0,1,2
"""Code_46892""",3,5,12,1,0,0,0,1,1
"""Code_44614""",3,15,10,1,0,0,0,1,1
"""Code_64222""",3,10,25,1,0,0,0,1,1
"""Code_52461""",3,11,17,1,0,0,0,2,1
"""Code_40029""",3,5,13,1,0,0,0,1,1
"""Code_62997""",3,15,18,1,0,0,0,1,1
"""Code_64778""",3,3,17,1,0,0,0,1,1
"""Code_58942""",3,4,10,1,0,0,0,1,1
"""Code_46599""",3,13,11,1,0,0,0,1,1
"""Code_62745""",3,15,17,1,0,0,0,1,1
"""Code_53741""",3,10,17,1,0,0,0,2,1
"""Code_57881""",3,12,11,1,0,0,0,1,1
"""Code_59568""",3,0,12,1,0,0,0,1,2
"""Code_57377""",3,15,14,1,0,0,0,1,1
"""Code_66788""",3,11,24,1,0,0,0,1,1
"""Code_50233""",3,4,13,1,0,0,0,1,1
"""Code_64040""",3,13,12,1,0,0,0,1,1
"""Code_52652""",3,5,19,1,0,0,0,1,1
"""Code_36837""",3,15,19,1,0,0,0,1,1
"""Code_41885""",3,4,28,1,0,0,0,1,1
"""Code_47749""",3,5,12,1,0,0,0,1,1
"""Code_37423""",3,2,19,1,0,0,0,1,1
"""Code_52366""",3,0,12,1,0,0,0,1,1
"""Code_37784""",3,4,17,1,0,0,0,1,2
"""Code_42156""",3,2,23,1,0,0,0,1,1
"""Code_53440""",3,4,16,1,0,0,0,1,1
"""Code_41499""",3,5,9,1,0,0,0,3,1
"""Code_60076""",3,11,13,1,0,0,0,1,1
"""Code_64776""",3,11,13,1,0,0,0,1,1
"""Code_50728""",3,6,24,1,0,0,0,1,1
"""Code_65424""",3,6,26,1,0,0,0,1,1
"""Code_62260""",3,7,29,1,0,0,0,1,1
"""Code_68548""",3,5,21,1,0,0,0,1,1
"""Code_36165""",3,2,11,1,0,0,0,1,1
"""Code_47842""",3,4,13,1,0,0,0,1,1
"""Code_36181""",3,2,21,1,0,0,0,1,1
"""Code_60996""",3,12,22,1,0,0,0,2,1
"""Code_38579""",3,11,17,1,0,0,0,1,1
"""Code_59055""",3,4,21,1,0,0,0,2,2
"""Code_55116""",3,5,9,1,0,0,0,1,1
"""Code_55005""",3,11,26,1,0,0,0,1,1
"""Code_56949""",3,11,24,1,0,0,0,1,1
"""Code_51778""",3,2,32,1,0,0,0,1,1
"""Code_40584""",3,5,18,1,0,0,0,1,1
"""Code_42925""",3,16,16,1,0,0,0,1,1
"""Code_47334""",3,12,10,1,0,0,0,1,1
"""Code_43578""",3,15,16,1,0,0,0,1,1
"""Code_37636""",3,5,9,1,0,1,0,1,1
"""Code_43874""",3,10,12,1,0,0,0,1,1
"""Code_51160""",3,13,22,1,0,0,0,1,1
"""Code_43313""",3,10,26,1,0,0,0,1,1
"""Code_64334""",3,4,14,1,0,0,0,1,1
"""Code_43710""",3,4,20,1,0,0,0,1,1
"""Code_48998""",3,4,8,1,0,0,0,1,2
"""Code_53389""",3,13,24,1,0,1,0,1,1
"""Code_37909""",3,9,17,1,0,0,0,2,1
"""Code_63040""",3,5,10,1,0,0,0,1,1
"""Code_59021""",3,4,13,1,0,0,0,2,2
"""Code_52578""",3,2,9,1,0,0,0,1,1
"""Code_67697""",3,6,27,1,0,0,0,1,1
"""Code_61042""",3,15,14,1,0,0,0,1,1
"""Code_43868""",3,16,8,1,0,0,0,1,1
"""Code_49940""",3,6,9,1,0,0,0,1,1
"""Code_58202""",3,13,18,1,0,0,0,3,1
"""Code_62557""",3,6,9,1,0,0,0,1,1
"""Code_67955""",3,11,16,1,0,0,0,1,1
"""Code_56046""",3,11,25,1,0,0,0,1,1
"""Code_43543""",3,2,7,1,0,0,0,1,1
"""Code_50971""",3,0,27,1,0,0,0,1,1
"""Code_62368""",3,14,24,1,0,0,0,1,1
"""Code_58688""",3,4,17,1,0,0,0,1,1
"""Code_68200""",3,6,9,1,0,0,0,1,1
"""Code_46398""",3,5,13,1,0,0,0,1,1
"""Code_53343""",3,15,22,1,0,0,0,1,1
"""Code_46574""",3,6,8,1,0,0,0,1,1
"""Code_37495""",3,2,16,1,0,0,0,1,1
"""Code_56399""",3,9,53,1,0,0,0,2,1
"""Code_61990""",3,7,17,1,0,0,0,1,1
"""Code_61736""",3,4,16,1,0,0,0,1,2
"""Code_38547""",3,15,16,1,0,0,0,1,1
"""Code_44089""",3,12,21,1,0,0,0,1,1
"""Code_36375""",3,2,18,1,0,0,0,1,1
"""Code_63692""",3,6,24,1,0,0,0,1,1
"""Code_42939""",3,6,28,1,0,0,0,1,1
"""Code_69800""",3,15,17,1,0,0,0,1,1
"""Code_59817""",3,5,26,1,0,0,0,1,1
"""Code_58126""",3,11,31,1,0,0,0,1,1
"""Code_69913""",3,5,21,1,0,0,0,1,1
"""Code_65400""",3,4,16,1,0,0,0,1,1
"""Code_68311""",3,2,10,1,0,0,0,1,1
"""Code_39351""",3,0,18,1,0,0,0,2,2
"""Code_69893""",3,4,12,1,0,0,0,1,1
"""Code_61320""",3,9,20,1,0,0,0,2,1
"""Code_52657""",3,15,9,1,0,0,0,4,1
"""Code_56165""",3,4,8,1,0,0,0,1,1
"""Code_41001""",3,0,15,1,0,0,0,2,1
"""Code_38376""",3,11,7,1,0,0,0,1,1
"""Code_60650""",3,4,9,1,0,0,0,4,2
"""Code_53242""",3,9,8,1,0,0,0,1,1
"""Code_66592""",3,14,11,1,0,0,0,1,1
"""Code_62925""",3,15,23,1,0,0,0,1,1
"""Code_54543""",3,7,20,1,0,0,0,1,1
"""Code_44172""",3,5,14,1,0,0,0,1,1
"""Code_49994""",3,15,31,1,0,0,0,1,1
"""Code_40768""",3,5,10,1,0,0,0,1,1
"""Code_62914""",3,4,16,1,0,0,0,1,1
"""Code_38760""",3,9,16,1,0,0,0,1,1
"""Code_62486""",3,4,25,1,0,0,0,1,1
"""Code_56008""",3,6,10,1,0,0,0,1,1
"""Code_52324""",3,7,15,1,0,0,0,1,1
"""Code_67143""",3,4,17,1,0,0,0,1,1
"""Code_37229""",3,4,12,1,0,0,0,1,2
"""Code_57648""",3,12,24,1,0,0,0,3,2
"""Code_40157""",3,4,8,1,0,0,0,1,1
"""Code_36023""",3,15,17,1,0,0,0,1,1
"""Code_50059""",3,14,19,1,0,0,0,1,1
"""Code_57108""",3,12,24,1,0,0,0,1,1
"""Code_70242""",3,15,18,1,0,0,0,1,2
"""Code_45222""",3,13,20,1,0,0,0,3,1
"""Code_49730""",3,4,14,1,0,0,0,1,1
"""Code_54305""",3,14,25,1,0,0,0,2,1
"""Code_43440""",3,15,21,1,0,0,0,1,1
"""Code_47941""",3,4,8,1,0,0,0,2,1
"""Code_65433""",3,7,18,1,0,0,1,1,1
"""Code_43522""",3,15,16,1,0,0,0,1,1
"""Code_47588""",3,15,23,1,0,0,0,1,1
"""Code_45436""",3,4,26,1,0,0,0,1,1
"""Code_68711""",3,11,28,1,0,0,0,3,1
"""Code_67472""",3,4,19,1,0,0,0,1,2
"""Code_70106""",3,7,20,1,0,0,0,1,1
"""Code_59634""",3,2,22,1,0,0,0,1,1
"""Code_51191""",3,16,9,1,0,0,0,1,1
"""Code_39804""",3,4,23,1,0,0,0,1,2
"""Code_65749""",3,2,18,1,0,0,0,1,1
"""Code_51314""",3,4,11,1,0,0,0,1,1
"""Code_41568""",3,15,15,1,0,0,0,1,1
"""Code_47523""",3,15,20,1,0,0,0,1,1
"""Code_66282""",3,10,22,1,0,0,0,1,1
"""Code_60580""",3,15,27,1,0,0,0,1,1
"""Code_59711""",3,6,15,1,0,0,0,1,1
"""Code_69240""",3,6,21,1,0,0,0,1,1
"""Code_40543""",3,2,9,1,0,0,0,1,1
"""Code_59510""",3,4,15,1,0,0,0,1,1
"""Code_62773""",3,13,21,1,0,0,0,1,1
"""Code_39575""",3,12,28,1,0,0,0,1,1
"""Code_38846""",3,4,14,1,0,0,0,3,2
"""Code_64949""",3,12,38,1,0,0,0,1,1
"""Code_49109""",3,7,27,1,0,0,0,1,1
"""Code_55241""",3,11,21,1,0,0,0,1,1
"""Code_51590""",3,12,29,1,0,0,0,1,1
"""Code_63704""",3,11,24,1,0,0,0,1,1
"""Code_37700""",3,4,34,1,0,0,0,2,2
"""Code_64556""",3,2,8,1,0,0,0,1,1
"""Code_50138""",3,7,11,1,0,0,0,1,1
"""Code_39043""",3,11,38,1,0,0,0,1,1
"""Code_41689""",3,13,5,1,0,0,0,1,1
"""Code_60067""",3,13,28,1,0,0,0,1,1
"""Code_60485""",3,11,25,1,0,0,0,1,1
"""Code_67900""",3,5,16,1,0,0,0,1,1
"""Code_42692""",3,11,13,1,0,0,0,1,1
"""Code_68410""",3,2,11,1,0,0,0,1,1
"""Code_56001""",3,2,23,1,0,0,0,1,3
"""Code_70049""",3,1,17,1,0,0,0,1,2
"""Code_69592""",3,5,18,1,0,0,0,1,1
"""Code_51699""",3,11,21,1,0,0,0,1,1
"""Code_51671""",3,4,15,1,0,0,0,1,1
"""Code_59504""",3,13,21,1,0,0,0,1,1
"""Code_47037""",3,15,24,1,0,0,0,1,1
"""Code_70104""",3,12,24,1,0,0,0,1,1
"""Code_47753""",3,6,20,1,0,0,0,1,1
"""Code_51701""",3,1,18,1,0,0,0,1,1
"""Code_51997""",3,13,25,1,0,0,0,1,1
"""Code_69780""",3,16,11,1,0,0,0,2,1
"""Code_55831""",3,5,15,1,0,0,0,1,1
"""Code_68009""",3,5,21,1,0,0,0,1,1
"""Code_43516""",3,6,20,1,0,0,0,1,1
"""Code_43062""",3,5,8,1,0,0,0,2,1
"""Code_39637""",3,15,10,1,0,0,0,1,1
"""Code_60219""",3,16,17,1,0,0,0,1,1
"""Code_65913""",3,4,10,1,0,0,0,1,1
"""Code_63846""",3,11,9,1,0,0,0,1,1
"""Code_48354""",3,7,17,1,0,0,0,1,1
"""Code_55216""",3,4,17,1,0,0,0,1,2
"""Code_61512""",3,2,21,1,0,0,0,1,1
"""Code_56737""",3,15,23,1,0,0,0,1,1
"""Code_57708""",3,5,14,1,0,0,0,1,1
"""Code_36081""",3,2,17,1,0,0,0,1,1
"""Code_41398""",3,15,14,1,0,0,0,1,1
"""Code_51408""",3,6,17,1,0,0,0,1,2
"""Code_38868""",3,12,19,1,0,0,0,1,1
"""Code_62331""",3,15,26,1,0,0,0,1,1
"""Code_47997""",3,2,19,1,0,0,0,1,1
"""Code_43728""",3,15,19,1,0,0,0,1,1
"""Code_51498""",3,2,18,1,0,0,0,1,1
"""Code_37551""",3,13,17,1,0,0,0,1,1
"""Code_53154""",3,13,10,1,0,0,0,1,1
"""Code_62829""",3,13,21,1,0,0,0,1,1
"""Code_70073""",3,0,12,1,0,0,0,1,1
"""Code_64227""",3,6,16,1,0,0,0,1,1
"""Code_36815""",3,1,17,1,0,0,0,1,1
"""Code_37708""",3,2,22,1,0,0,0,1,1
"""Code_45046""",3,4,10,1,0,0,0,1,1
"""Code_43506""",3,4,14,1,0,0,0,1,2
"""Code_54469""",3,2,16,1,0,0,0,1,1
"""Code_48408""",3,12,23,1,0,0,0,1,1
"""Code_65396""",3,5,8,1,0,0,0,2,1
"""Code_70093""",3,14,17,1,0,0,0,1,1
"""Code_45853""",3,13,19,1,0,0,0,1,1
"""Code_48963""",3,7,21,1,0,0,0,1,1
"""Code_60282""",3,2,7,1,0,0,0,1,1
"""Code_49484""",3,13,13,1,0,0,0,1,1
"""Code_44182""",3,7,31,1,0,0,0,1,1
"""Code_40170""",3,6,17,1,0,0,0,1,1
"""Code_51229""",3,6,23,1,0,0,0,1,1
"""Code_38116""",3,15,19,1,0,0,0,1,1
"""Code_40780""",3,6,17,1,0,0,0,1,1
"""Code_65670""",3,6,10,1,0,0,0,1,1
"""Code_40826""",3,16,23,1,0,0,0,1,1
"""Code_63553""",3,4,11,1,0,0,0,1,2
"""Code_44550""",3,13,22,1,0,0,0,1,1
"""Code_52612""",3,15,10,1,0,0,0,1,1
"""Code_54817""",3,2,20,1,0,0,0,1,1
"""Code_66598""",3,11,12,1,0,0,0,1,1
"""Code_50299""",3,13,11,1,0,0,0,1,1
"""Code_52185""",3,4,22,1,0,0,0,1,1
"""Code_63980""",3,5,10,1,0,0,0,1,1
"""Code_52240""",3,4,19,1,0,0,0,1,1
"""Code_69030""",3,15,20,1,0,0,0,1,1
"""Code_65030""",3,14,20,1,0,0,0,1,1
"""Code_46689""",3,11,13,1,0,0,0,1,1
"""Code_67673""",3,2,18,1,0,0,0,1,1
"""Code_54236""",3,16,14,1,0,0,0,1,1
"""Code_67336""",3,15,13,1,0,0,0,1,1
"""Code_56574""",3,13,26,1,0,0,0,1,1
"""Code_52258""",3,6,7,1,0,0,0,1,1
"""Code_70019""",3,4,15,1,0,0,0,3,2
"""Code_44959""",3,15,22,1,0,0,0,1,1
"""Code_47566""",3,2,17,1,0,0,0,1,1
"""Code_65688""",3,2,20,1,0,0,0,1,1
"""Code_41239""",3,2,28,1,0,0,0,1,1
"""Code_69635""",3,12,23,1,0,0,0,1,1
"""Code_63111""",3,6,12,1,0,0,0,1,1
"""Code_64068""",3,11,24,1,0,0,0,1,1
"""Code_36279""",3,14,13,1,0,0,0,1,1
"""Code_69891""",3,15,15,1,0,0,0,1,1
"""Code_55003""",3,5,23,1,0,0,0,1,1
"""Code_41974""",3,5,12,1,0,0,0,3,1
"""Code_36037""",3,2,10,1,0,0,0,1,1
"""Code_46926""",3,2,10,1,0,0,0,1,1
"""Code_59693""",3,4,10,1,0,0,0,1,1
"""Code_40458""",3,6,7,1,0,0,0,1,1
"""Code_38666""",3,4,16,1,0,0,0,1,2
"""Code_56935""",3,13,21,1,0,0,0,1,1
"""Code_67422""",3,2,8,1,0,0,0,1,1
"""Code_63096""",3,11,29,1,0,0,0,1,1
"""Code_45321""",3,15,7,1,0,0,0,1,1
"""Code_36233""",3,13,23,1,0,0,0,2,1
"""Code_51622""",3,0,14,1,0,0,0,1,1
"""Code_66176""",3,2,23,1,0,0,0,1,1
"""Code_46070""",3,5,20,1,0,0,0,1,1
"""Code_38959""",3,1,26,1,0,0,0,1,1
"""Code_45241""",3,4,11,1,0,0,0,1,1
"""Code_53582""",3,4,17,1,0,0,0,1,1
"""Code_42305""",3,4,34,1,0,0,0,1,1
"""Code_60246""",3,10,19,1,0,0,0,1,1
"""Code_37850""",3,15,9,1,0,0,0,1,1
"""Code_47774""",3,4,22,1,0,0,0,1,2
"""Code_39497""",3,5,13,1,0,0,0,1,1
"""Code_64744""",3,11,29,1,0,0,0,1,1
"""Code_46454""",3,13,11,1,0,0,0,1,1
"""Code_54967""",3,11,19,1,0,0,0,1,1
"""Code_55528""",3,6,10,1,0,0,0,1,1
"""Code_45829""",3,5,19,1,0,0,0,1,1
"""Code_39774""",3,4,11,1,0,0,0,1,2
"""Code_66588""",3,10,17,1,0,0,0,1,2
"""Code_40685""",3,15,29,1,0,0,0,1,1
"""Code_51951""",3,5,8,1,0,0,0,1,1
"""Code_59193""",3,11,25,1,0,0,0,1,1
"""Code_62990""",3,5,18,1,0,0,0,1,1
"""Code_49855""",3,13,12,1,0,0,0,1,1
"""Code_55746""",3,10,22,1,0,0,0,1,1
"""Code_61551""",3,12,20,1,0,0,0,1,1
"""Code_38635""",3,6,16,1,0,0,0,1,1
"""Code_60821""",3,6,17,1,0,0,0,1,1
"""Code_68576""",3,4,13,1,0,0,0,1,1
"""Code_63567""",3,15,16,1,0,0,0,1,1
"""Code_48211""",3,7,16,1,0,0,0,1,1
"""Code_43926""",3,15,11,1,0,0,0,1,1
"""Code_42270""",3,2,21,1,0,0,0,1,1
"""Code_41129""",3,5,9,1,0,0,0,2,1
"""Code_41946""",3,4,16,1,0,0,0,1,1
"""Code_56030""",3,13,14,1,0,0,0,1,1
"""Code_54357""",3,5,26,1,0,0,0,1,1
"""Code_60029""",3,2,10,1,0,0,0,1,1
"""Code_64139""",3,6,19,1,0,0,0,1,1
"""Code_57357""",3,13,12,1,0,0,0,1,1
"""Code_69838""",3,2,18,1,0,0,0,1,1
"""Code_61381""",3,2,27,1,0,0,0,1,1
"""Code_49649""",3,5,17,1,0,0,0,1,1
"""Code_68724""",3,15,25,1,0,0,0,1,1
"""Code_67797""",3,6,9,1,0,0,0,1,1
"""Code_60885""",3,15,11,1,0,0,0,1,1
"""Code_45617""",3,0,24,1,0,0,0,1,1
"""Code_40341""",3,11,20,1,0,0,0,1,1
"""Code_63407""",3,2,13,1,0,0,0,3,1
"""Code_47264""",3,16,7,1,0,0,0,4,1
"""Code_59721""",3,9,23,1,0,0,0,1,1
"""Code_40838""",3,13,10,1,0,0,0,1,1
"""Code_60762""",3,13,19,1,0,0,0,1,1
"""Code_40851""",3,10,16,1,0,0,0,2,1
"""Code_41695""",3,5,11,1,0,0,0,1,1
"""Code_56307""",3,11,33,1,0,0,0,1,1
"""Code_68344""",3,5,18,1,0,0,0,3,1
